3,S=C=Nc1ccccc1
1094,O=C(O)c1cccc(C(=O)O)c1
1097,O=C(O)C1CCCCC1
1100,OCC1CC=CCC1
1102,OCC1CO1
1103,Nc1ccccc1O
1105,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
1106,Cc1ccc(C(C)C)c(O)c1
1107,CCCCOC(=O)c1ccc(N)cc1
1111,CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1
1112,Nc1ccc(N=Nc2ccccc2)cc1
1114,O=Cc1c2ccccc2c(Cl)c2ccccc12
1115,NN(Cc1ccccc1)c1ccccc1
1119,O=[N+]([O-])c1ccc(CCl)cc1
1132,O=C1NC(=O)c2ccccc21
1133,Cc1ccc(S(N)(=O)=O)cc1
1135,NS(=O)(=O)c1ccccc1[N+](=O)[O-]
1143,OCC1CCCCN1
1145,Cc1cc(O)ccc1C(C)C
1146,CCCCCCCC(=O)c1ccc(O)cc1
1148,Nc1c(Cl)c(Cl)cc(Cl)c1Cl
1152,CCC1CCCCC1O
1156,COC1CCCC(O)C1
1159,OCCCc1ccccc1
1169,Cc1ccc(N=Nc2cc(C)ccc2N)cc1
1171,NNc1ccccc1[N+](=O)[O-]
1174,O=Cc1ccccc1C(F)(F)F
1178,OCCNCc1ccccc1
1179,COc1ccccc1Nc1ccc(N)cc1
1180,CCCCc1ccc(N)cc1
1182,Nc1ccccc1N1CCOCC1
1184,O=C(O)c1ccccc1NS(=O)(=O)c1cccc(C(F)(F)F)c1
1185,O=C(O)c1cccc(S(=O)(=O)Nc2ccc(Cl)cc2)c1
1186,O=C(O)c1cccc(S(=O)(=O)Nc2cccc(Cl)c2)c1
1187,O=C(O)c1ccc(Cl)c(S(=O)(=O)Nc2ccc(Cl)cc2)c1
1189,Nc1cc(S(=O)(=O)N2CCCC2)ccc1Cl
1190,Nc1cc(S(=O)(=O)N2CCOCC2)ccc1Cl
1191,Nc1cc(S(=O)(=O)N2CCCCC2)ccc1Cl
1193,Nc1ccc(Cl)c(S(=O)(=O)Nc2cccc(Cl)c2)c1
1194,Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1
1195,Nc1cc(S(=O)(=O)Nc2ccc(Cl)cc2)ccc1Cl
1196,COc1ccccc1NS(=O)(=O)c1ccc(Cl)c(N)c1
1197,Nc1cc(S(=O)(=O)Nc2ccccc2Cl)ccc1Cl
1198,O=CC(Cl)=Cc1ccccc1
1200,CCOC(=O)Cc1csc(N)n1
1201,CCOC(=O)c1c(-c2ccc(Cl)cc2)csc1N
1202,CCOC(=O)c1c(-c2ccccc2Cl)csc1N
1203,O=C(O)Cc1c[nH]c2ccccc12
1204,O=[N+]([O-])c1cccc(S(=O)(=O)Cl)c1
1206,OCc1ccccc1
1207,CCCCOc1ccc(C=O)cc1
1208,CC(C)CCOc1ccc(C=O)cc1
1209,CCCCCCOc1ccc(C=O)cc1
1210,O=Cc1cccc(Oc2ccccc2)c1
1211,CCCOc1ccc(C=O)c(OCCC)c1
1212,CCOc1ccc(C=O)c(O)c1
1213,CCCOc1ccc(C=O)c(O)c1
1214,O=Cc1cc(Cl)cc([N+](=O)[O-])c1O
1215,O=Cc1cccc(Cl)c1
1217,COc1ccccc1NS(=O)(=O)c1cccc(C(=O)O)c1
1218,O=C(O)c1cccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c1
1219,COc1ccc(NS(=O)(=O)c2cccc(C(=O)O)c2)cc1
1220,O=C(O)c1cccc(S(=O)(=O)Nc2ccccc2Cl)c1
1221,NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1
